fenum2,SIMPLE_NAME, line no: 616,failed=e,ASSIGNMENT, line no: 1066
fenum2,SIMPLE_NAME, line no: 616,testLoadCertainFields,SIMPLE_NAME, line no: 1071
fenum2,SIMPLE_NAME, line no: 616,RandomIndexWriter,SIMPLE_NAME, line no: 1073
fenum2,SIMPLE_NAME, line no: 616,new RandomIndexWriter(random() dir),CLASS_INSTANCE_CREATION, line no: 1073
fenum2,SIMPLE_NAME, line no: 616,doc.add(newStringField("field1" "foobar" Field.Store.YES)),METHOD_INVOCATION, line no: 1075
fenum2,SIMPLE_NAME, line no: 616,newStringField("field1" "foobar" Field.Store.YES),METHOD_INVOCATION, line no: 1075
fenum2,SIMPLE_NAME, line no: 616,"field1",STRING_LITERAL, line no: 1075
fenum2,SIMPLE_NAME, line no: 616,"foobar",STRING_LITERAL, line no: 1075
fenum2,SIMPLE_NAME, line no: 616,doc.add(newStringField("field2" "foobaz" Field.Store.YES)),METHOD_INVOCATION, line no: 1076
fenum2,SIMPLE_NAME, line no: 616,newStringField("field2" "foobaz" Field.Store.YES),METHOD_INVOCATION, line no: 1076
fenum2,SIMPLE_NAME, line no: 616,"field2",STRING_LITERAL, line no: 1076
fenum2,SIMPLE_NAME, line no: 616,"foobaz",STRING_LITERAL, line no: 1076
fenum2,SIMPLE_NAME, line no: 616,fieldsToLoad,SIMPLE_NAME, line no: 1080
fenum2,SIMPLE_NAME, line no: 616,assertEquals(0 r.document(0 fieldsToLoad).getFields().size()),METHOD_INVOCATION, line no: 1081
fenum2,SIMPLE_NAME, line no: 616,r.document(0 fieldsToLoad).getFields().size(),METHOD_INVOCATION, line no: 1081
fenum2,SIMPLE_NAME, line no: 616,r.document(0 fieldsToLoad).getFields(),METHOD_INVOCATION, line no: 1081
fenum2,SIMPLE_NAME, line no: 616,r.document(0 fieldsToLoad),METHOD_INVOCATION, line no: 1081
fenum2,SIMPLE_NAME, line no: 616,fieldsToLoad.add("field1"),METHOD_INVOCATION, line no: 1082
fenum2,SIMPLE_NAME, line no: 616,assertEquals(1 doc2.getFields().size()),METHOD_INVOCATION, line no: 1084
fenum2,SIMPLE_NAME, line no: 616,doc2.getFields().size(),METHOD_INVOCATION, line no: 1084
fenum2,SIMPLE_NAME, line no: 616,assertEquals("foobar" doc2.get("field1")),METHOD_INVOCATION, line no: 1085
fenum2,SIMPLE_NAME, line no: 616,doc2.get("field1"),METHOD_INVOCATION, line no: 1085
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.index,QUALIFIED_NAME, line no: 1
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene,QUALIFIED_NAME, line no: 1
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache,QUALIFIED_NAME, line no: 1
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org,SIMPLE_NAME, line no: 1
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,apache,SIMPLE_NAME, line no: 1
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,lucene,SIMPLE_NAME, line no: 1
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,index,SIMPLE_NAME, line no: 1
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,java.io.File,QUALIFIED_NAME, line no: 20
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,java.io,QUALIFIED_NAME, line no: 20
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,java,SIMPLE_NAME, line no: 20
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,io,SIMPLE_NAME, line no: 20
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,File,SIMPLE_NAME, line no: 20
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,java.io.FileNotFoundException,QUALIFIED_NAME, line no: 21
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,FileNotFoundException,SIMPLE_NAME, line no: 21
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,java.io.IOException,QUALIFIED_NAME, line no: 22
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,IOException,SIMPLE_NAME, line no: 22
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,java.util.Collection,QUALIFIED_NAME, line no: 23
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,java.util,QUALIFIED_NAME, line no: 23
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,util,SIMPLE_NAME, line no: 23
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,Collection,SIMPLE_NAME, line no: 23
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,java.util.HashSet,QUALIFIED_NAME, line no: 24
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,HashSet,SIMPLE_NAME, line no: 24
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,java.util.Iterator,QUALIFIED_NAME, line no: 25
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,Iterator,SIMPLE_NAME, line no: 25
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,java.util.List,QUALIFIED_NAME, line no: 26
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,List,SIMPLE_NAME, line no: 26
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,java.util.Random,QUALIFIED_NAME, line no: 27
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,Random,SIMPLE_NAME, line no: 27
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,java.util.Set,QUALIFIED_NAME, line no: 28
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,Set,SIMPLE_NAME, line no: 28
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.analysis.MockAnalyzer,QUALIFIED_NAME, line no: 30
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.analysis,QUALIFIED_NAME, line no: 30
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,analysis,SIMPLE_NAME, line no: 30
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,MockAnalyzer,SIMPLE_NAME, line no: 30
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.codecs.lucene40.Lucene40PostingsFormat,QUALIFIED_NAME, line no: 31
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.codecs.lucene40,QUALIFIED_NAME, line no: 31
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.codecs,QUALIFIED_NAME, line no: 31
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,codecs,SIMPLE_NAME, line no: 31
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,lucene40,SIMPLE_NAME, line no: 31
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,Lucene40PostingsFormat,SIMPLE_NAME, line no: 31
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.document.Document,QUALIFIED_NAME, line no: 32
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.document,QUALIFIED_NAME, line no: 32
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,document,SIMPLE_NAME, line no: 32
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,Document,SIMPLE_NAME, line no: 32
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.document.Field,QUALIFIED_NAME, line no: 33
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,Field,SIMPLE_NAME, line no: 33
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.document.FieldType,QUALIFIED_NAME, line no: 34
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,FieldType,SIMPLE_NAME, line no: 34
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.document.StoredField,QUALIFIED_NAME, line no: 35
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,StoredField,SIMPLE_NAME, line no: 35
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.document.StringField,QUALIFIED_NAME, line no: 36
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,StringField,SIMPLE_NAME, line no: 36
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.document.TextField,QUALIFIED_NAME, line no: 37
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,TextField,SIMPLE_NAME, line no: 37
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.index.IndexWriterConfig.OpenMode,QUALIFIED_NAME, line no: 38
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.index.IndexWriterConfig,QUALIFIED_NAME, line no: 38
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,IndexWriterConfig,SIMPLE_NAME, line no: 38
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,OpenMode,SIMPLE_NAME, line no: 38
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.search.DocIdSetIterator,QUALIFIED_NAME, line no: 39
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.search,QUALIFIED_NAME, line no: 39
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,search,SIMPLE_NAME, line no: 39
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocIdSetIterator,SIMPLE_NAME, line no: 39
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.search.FieldCache,QUALIFIED_NAME, line no: 40
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,FieldCache,SIMPLE_NAME, line no: 40
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.store.Directory,QUALIFIED_NAME, line no: 41
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.store,QUALIFIED_NAME, line no: 41
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,store,SIMPLE_NAME, line no: 41
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,Directory,SIMPLE_NAME, line no: 41
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.store.NoSuchDirectoryException,QUALIFIED_NAME, line no: 42
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,NoSuchDirectoryException,SIMPLE_NAME, line no: 42
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.util.Bits,QUALIFIED_NAME, line no: 43
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.util,QUALIFIED_NAME, line no: 43
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,Bits,SIMPLE_NAME, line no: 43
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.util.BytesRef,QUALIFIED_NAME, line no: 44
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,BytesRef,SIMPLE_NAME, line no: 44
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.util.LuceneTestCase,QUALIFIED_NAME, line no: 45
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,LuceneTestCase,SIMPLE_NAME, line no: 45
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.apache.lucene.util._TestUtil,QUALIFIED_NAME, line no: 46
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,_TestUtil,SIMPLE_NAME, line no: 46
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.junit.Assume,QUALIFIED_NAME, line no: 47
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,org.junit,QUALIFIED_NAME, line no: 47
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,junit,SIMPLE_NAME, line no: 47
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,Assume,SIMPLE_NAME, line no: 47
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,TestDirectoryReader,SIMPLE_NAME, line no: 49
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,testDocument,SIMPLE_NAME, line no: 51
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,SegmentReader,SIMPLE_NAME, line no: 52
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,readers,SIMPLE_NAME, line no: 52
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,new SegmentReader[2],ARRAY_CREATION, line no: 52
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,2,NUMBER_LITERAL, line no: 52
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,dir,SIMPLE_NAME, line no: 53
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,newDirectory(),METHOD_INVOCATION, line no: 53
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,newDirectory,SIMPLE_NAME, line no: 53
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,doc1,SIMPLE_NAME, line no: 54
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,new Document(),CLASS_INSTANCE_CREATION, line no: 54
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,doc2,SIMPLE_NAME, line no: 55
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.setupDoc(doc1),METHOD_INVOCATION, line no: 56
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper,SIMPLE_NAME, line no: 56
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,setupDoc,SIMPLE_NAME, line no: 56
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.setupDoc(doc2),METHOD_INVOCATION, line no: 57
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.writeDoc(random() dir doc1),METHOD_INVOCATION, line no: 58
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,writeDoc,SIMPLE_NAME, line no: 58
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,random(),METHOD_INVOCATION, line no: 58
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,random,SIMPLE_NAME, line no: 58
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.writeDoc(random() dir doc2),METHOD_INVOCATION, line no: 59
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DirectoryReader,SIMPLE_NAME, line no: 60
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,reader,SIMPLE_NAME, line no: 60
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DirectoryReader.open(dir),METHOD_INVOCATION, line no: 60
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,open,SIMPLE_NAME, line no: 60
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,assertTrue(reader != null),METHOD_INVOCATION, line no: 61
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,assertTrue,SIMPLE_NAME, line no: 61
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,reader != null,INFIX_EXPRESSION, line no: 61
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,null,NULL_LITERAL, line no: 61
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,assertTrue(reader instanceof StandardDirectoryReader),METHOD_INVOCATION, line no: 62
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,reader instanceof StandardDirectoryReader,INSTANCEOF_EXPRESSION, line no: 62
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,StandardDirectoryReader,SIMPLE_NAME, line no: 62
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,newDoc1,SIMPLE_NAME, line no: 64
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,reader.document(0),METHOD_INVOCATION, line no: 64
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,0,NUMBER_LITERAL, line no: 64
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,assertTrue(newDoc1 != null),METHOD_INVOCATION, line no: 65
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,newDoc1 != null,INFIX_EXPRESSION, line no: 65
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,assertTrue(DocHelper.numFields(newDoc1) == DocHelper.numFields(doc1) - DocHelper.unstored.size()),METHOD_INVOCATION, line no: 66
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.numFields(newDoc1) == DocHelper.numFields(doc1) - DocHelper.unstored.size(),INFIX_EXPRESSION, line no: 66
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.numFields(newDoc1),METHOD_INVOCATION, line no: 66
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,numFields,SIMPLE_NAME, line no: 66
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.numFields(doc1) - DocHelper.unstored.size(),INFIX_EXPRESSION, line no: 66
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.numFields(doc1),METHOD_INVOCATION, line no: 66
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.unstored.size(),METHOD_INVOCATION, line no: 66
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.unstored,QUALIFIED_NAME, line no: 66
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,unstored,SIMPLE_NAME, line no: 66
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,size,SIMPLE_NAME, line no: 66
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,newDoc2,SIMPLE_NAME, line no: 67
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,reader.document(1),METHOD_INVOCATION, line no: 67
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,1,NUMBER_LITERAL, line no: 67
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,assertTrue(newDoc2 != null),METHOD_INVOCATION, line no: 68
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,newDoc2 != null,INFIX_EXPRESSION, line no: 68
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,assertTrue(DocHelper.numFields(newDoc2) == DocHelper.numFields(doc2) - DocHelper.unstored.size()),METHOD_INVOCATION, line no: 69
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.numFields(newDoc2) == DocHelper.numFields(doc2) - DocHelper.unstored.size(),INFIX_EXPRESSION, line no: 69
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.numFields(newDoc2),METHOD_INVOCATION, line no: 69
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.numFields(doc2) - DocHelper.unstored.size(),INFIX_EXPRESSION, line no: 69
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.numFields(doc2),METHOD_INVOCATION, line no: 69
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,Terms,SIMPLE_NAME, line no: 70
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,vector,SIMPLE_NAME, line no: 70
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,reader.getTermVectors(0).terms(DocHelper.TEXT_FIELD_2_KEY),METHOD_INVOCATION, line no: 70
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,reader.getTermVectors(0),METHOD_INVOCATION, line no: 70
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,getTermVectors,SIMPLE_NAME, line no: 70
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,terms,SIMPLE_NAME, line no: 70
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DocHelper.TEXT_FIELD_2_KEY,QUALIFIED_NAME, line no: 70
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,TEXT_FIELD_2_KEY,SIMPLE_NAME, line no: 70
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,assertNotNull(vector),METHOD_INVOCATION, line no: 71
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,assertNotNull,SIMPLE_NAME, line no: 71
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,reader.close(),METHOD_INVOCATION, line no: 73
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,close,SIMPLE_NAME, line no: 73
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,readers[0] != null,INFIX_EXPRESSION, line no: 74
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,readers[0],ARRAY_ACCESS, line no: 74
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,readers[0].close(),METHOD_INVOCATION, line no: 74
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,readers[1] != null,INFIX_EXPRESSION, line no: 75
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,readers[1],ARRAY_ACCESS, line no: 75
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,readers[1].close(),METHOD_INVOCATION, line no: 75
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,dir.close(),METHOD_INVOCATION, line no: 76
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,testMultiTermDocs,SIMPLE_NAME, line no: 79
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,ramDir1,SIMPLE_NAME, line no: 80
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,addDoc(random() ramDir1 "test foo" true),METHOD_INVOCATION, line no: 81
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,addDoc,SIMPLE_NAME, line no: 81
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,"test foo",STRING_LITERAL, line no: 81
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,true,BOOLEAN_LITERAL, line no: 81
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,ramDir2,SIMPLE_NAME, line no: 82
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,addDoc(random() ramDir2 "test blah" true),METHOD_INVOCATION, line no: 83
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,"test blah",STRING_LITERAL, line no: 83
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,ramDir3,SIMPLE_NAME, line no: 84
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,addDoc(random() ramDir3 "test wow" true),METHOD_INVOCATION, line no: 85
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,"test wow",STRING_LITERAL, line no: 85
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,IndexReader,SIMPLE_NAME, line no: 87
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,readers1,SIMPLE_NAME, line no: 87
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,new IndexReader[]{DirectoryReader.open(ramDir1) DirectoryReader.open(ramDir3)},ARRAY_CREATION, line no: 87
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,{DirectoryReader.open(ramDir1) DirectoryReader.open(ramDir3)},ARRAY_INITIALIZER, line no: 87
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DirectoryReader.open(ramDir1),METHOD_INVOCATION, line no: 87
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DirectoryReader.open(ramDir3),METHOD_INVOCATION, line no: 87
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,readers2,SIMPLE_NAME, line no: 88
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,new IndexReader[]{DirectoryReader.open(ramDir1) DirectoryReader.open(ramDir2) DirectoryReader.open(ramDir3)},ARRAY_CREATION, line no: 88
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,{DirectoryReader.open(ramDir1) DirectoryReader.open(ramDir2) DirectoryReader.open(ramDir3)},ARRAY_INITIALIZER, line no: 88
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,DirectoryReader.open(ramDir2),METHOD_INVOCATION, line no: 88
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,MultiReader,SIMPLE_NAME, line no: 89
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,mr2,SIMPLE_NAME, line no: 89
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,new MultiReader(readers1),CLASS_INSTANCE_CREATION, line no: 89
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,mr3,SIMPLE_NAME, line no: 90
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,new MultiReader(readers2),CLASS_INSTANCE_CREATION, line no: 90
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,TermsEnum,SIMPLE_NAME, line no: 93
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,te2,SIMPLE_NAME, line no: 93
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,MultiFields.getTerms(mr2 "body").iterator(null),METHOD_INVOCATION, line no: 93
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,MultiFields.getTerms(mr2 "body"),METHOD_INVOCATION, line no: 93
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,MultiFields,SIMPLE_NAME, line no: 93
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,getTerms,SIMPLE_NAME, line no: 93
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,"body",STRING_LITERAL, line no: 93
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,iterator,SIMPLE_NAME, line no: 93
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,te2.seekCeil(new BytesRef("wow")),METHOD_INVOCATION, line no: 94
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,seekCeil,SIMPLE_NAME, line no: 94
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,new BytesRef("wow"),CLASS_INSTANCE_CREATION, line no: 94
MultiFields.getFields(index1).iterator(),METHOD_INVOCATION, line no: 616,"wow",STRING_LITERAL, line no: 94
