Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,equals,SIMPLE_NAME, line no: 182, 1.0, 0.21705426356589147, 1.0, 0.5222222222222223
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,radius,SIMPLE_NAME, line no: 515, 0.6461538461538462, 0.6153846153846154, 1.0, 0.5925925925925926
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,safeSqrt,SIMPLE_NAME, line no: 517, 0.6461538461538462, 0.6461538461538462, 1.0, 0.5925925925925926
abs,SIMPLE_NAME, line no: 443,w2,SIMPLE_NAME, line no: 500, 0.6412213740458015, 0.6106870229007634, 1.0, 0.8524590163934426
abs,SIMPLE_NAME, line no: 443,h2,SIMPLE_NAME, line no: 500, 0.6412213740458015, 0.6106870229007634, 1.0, 0.8524590163934426
abs,SIMPLE_NAME, line no: 443,radius,SIMPLE_NAME, line no: 515, 0.6412213740458015, 0.6106870229007634, 1.0, 0.84375
abs,SIMPLE_NAME, line no: 443,safeSqrt,SIMPLE_NAME, line no: 517, 0.6412213740458015, 0.6412213740458015, 1.0, 0.803030303030303
y0 - y1,INFIX_EXPRESSION, line no: 443,w2,SIMPLE_NAME, line no: 500, 0.6412213740458015, 0.6106870229007634, 1.0, 0.6428571428571429
y0 - y1,INFIX_EXPRESSION, line no: 443,h2,SIMPLE_NAME, line no: 500, 0.6412213740458015, 0.6106870229007634, 1.0, 0.6428571428571429
y0 - y1,INFIX_EXPRESSION, line no: 443,radius,SIMPLE_NAME, line no: 515, 0.6412213740458015, 0.6106870229007634, 1.0, 0.6428571428571429
y0 - y1,INFIX_EXPRESSION, line no: 443,safeSqrt,SIMPLE_NAME, line no: 517, 0.6412213740458015, 0.6412213740458015, 1.0, 0.6428571428571429
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,inertia,SIMPLE_NAME, line no: 510, 0.6384615384615384, 0.6153846153846154, 1.0, 0.5925925925925926
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,pow2,SIMPLE_NAME, line no: 517, 0.6384615384615384, 0.6384615384615384, 1.0, 0.5679012345679012
0.00001,NUMBER_LITERAL, line no: 443,w2,SIMPLE_NAME, line no: 500, 0.6384615384615384, 0.6076923076923076, 1.0, 0.6617647058823529
0.00001,NUMBER_LITERAL, line no: 443,h2,SIMPLE_NAME, line no: 500, 0.6384615384615384, 0.6076923076923076, 1.0, 0.6617647058823529
0.00001,NUMBER_LITERAL, line no: 443,radius,SIMPLE_NAME, line no: 515, 0.6384615384615384, 0.6076923076923076, 1.0, 0.6617647058823529
0.00001,NUMBER_LITERAL, line no: 443,safeSqrt,SIMPLE_NAME, line no: 517, 0.6384615384615384, 0.6384615384615384, 1.0, 0.6617647058823529
y0,SIMPLE_NAME, line no: 443,w2,SIMPLE_NAME, line no: 500, 0.6363636363636364, 0.6060606060606061, 1.0, 0.8666666666666667
y0,SIMPLE_NAME, line no: 443,h2,SIMPLE_NAME, line no: 500, 0.6363636363636364, 0.6060606060606061, 1.0, 0.8666666666666667
y0,SIMPLE_NAME, line no: 443,radius,SIMPLE_NAME, line no: 515, 0.6363636363636364, 0.6060606060606061, 1.0, 0.8125
y0,SIMPLE_NAME, line no: 443,safeSqrt,SIMPLE_NAME, line no: 517, 0.6363636363636364, 0.6363636363636364, 1.0, 0.7878787878787878
y1,SIMPLE_NAME, line no: 443,w2,SIMPLE_NAME, line no: 500, 0.6363636363636364, 0.6060606060606061, 1.0, 0.8666666666666667
y1,SIMPLE_NAME, line no: 443,h2,SIMPLE_NAME, line no: 500, 0.6363636363636364, 0.6060606060606061, 1.0, 0.8666666666666667
y1,SIMPLE_NAME, line no: 443,radius,SIMPLE_NAME, line no: 515, 0.6363636363636364, 0.6060606060606061, 1.0, 0.8125
y1,SIMPLE_NAME, line no: 443,safeSqrt,SIMPLE_NAME, line no: 517, 0.6363636363636364, 0.6363636363636364, 1.0, 0.7878787878787878
abs,SIMPLE_NAME, line no: 443,inertia,SIMPLE_NAME, line no: 510, 0.6335877862595419, 0.6106870229007634, 1.0, 0.8153846153846154
abs,SIMPLE_NAME, line no: 443,2 * w2,INFIX_EXPRESSION, line no: 510, 0.6335877862595419, 0.6335877862595419, 1.0, 0.6521739130434783
abs,SIMPLE_NAME, line no: 443,pow2,SIMPLE_NAME, line no: 517, 0.6335877862595419, 0.6335877862595419, 1.0, 0.8387096774193549
abs,SIMPLE_NAME, line no: 443,MathUtil.safeSqrt(h2) + radius,INFIX_EXPRESSION, line no: 517, 0.6335877862595419, 0.6335877862595419, 1.0, 0.5053763440860215
abs,SIMPLE_NAME, line no: 443,MathUtil.safeSqrt(h2),METHOD_INVOCATION, line no: 517, 0.6335877862595419, 0.6335877862595419, 1.0, 0.5647058823529412
y0 - y1,INFIX_EXPRESSION, line no: 443,inertia,SIMPLE_NAME, line no: 510, 0.6335877862595419, 0.6106870229007634, 1.0, 0.6428571428571429
y0 - y1,INFIX_EXPRESSION, line no: 443,pow2,SIMPLE_NAME, line no: 517, 0.6335877862595419, 0.6335877862595419, 1.0, 0.6428571428571429
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getTabHeight,SIMPLE_NAME, line no: 267, 0.6307692307692307, 0.007692307692307693, 1.0, 0.6049382716049383
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getTabLength,SIMPLE_NAME, line no: 280, 0.6307692307692307, 0.007692307692307693, 1.0, 0.6049382716049383
0.00001,NUMBER_LITERAL, line no: 443,inertia,SIMPLE_NAME, line no: 510, 0.6307692307692307, 0.6076923076923076, 1.0, 0.6617647058823529
0.00001,NUMBER_LITERAL, line no: 443,2 * w2,INFIX_EXPRESSION, line no: 510, 0.6307692307692307, 0.6307692307692307, 1.0, 0.6521739130434783
0.00001,NUMBER_LITERAL, line no: 443,pow2,SIMPLE_NAME, line no: 517, 0.6307692307692307, 0.6307692307692307, 1.0, 0.6617647058823529
0.00001,NUMBER_LITERAL, line no: 443,MathUtil.safeSqrt(h2) + radius,INFIX_EXPRESSION, line no: 517, 0.6307692307692307, 0.6307692307692307, 1.0, 0.4946236559139785
0.00001,NUMBER_LITERAL, line no: 443,MathUtil.safeSqrt(h2),METHOD_INVOCATION, line no: 517, 0.6307692307692307, 0.6307692307692307, 1.0, 0.5529411764705883
y0,SIMPLE_NAME, line no: 443,inertia,SIMPLE_NAME, line no: 510, 0.6287878787878788, 0.6060606060606061, 1.0, 0.8
y0,SIMPLE_NAME, line no: 443,2 * w2,INFIX_EXPRESSION, line no: 510, 0.6287878787878788, 0.6287878787878788, 1.0, 0.6521739130434783
y0,SIMPLE_NAME, line no: 443,pow2,SIMPLE_NAME, line no: 517, 0.6287878787878788, 0.6287878787878788, 1.0, 0.8387096774193549
y0,SIMPLE_NAME, line no: 443,MathUtil.safeSqrt(h2) + radius,INFIX_EXPRESSION, line no: 517, 0.6287878787878788, 0.6287878787878788, 1.0, 0.4838709677419355
y0,SIMPLE_NAME, line no: 443,MathUtil.safeSqrt(h2),METHOD_INVOCATION, line no: 517, 0.6287878787878788, 0.6287878787878788, 1.0, 0.5411764705882353
y1,SIMPLE_NAME, line no: 443,inertia,SIMPLE_NAME, line no: 510, 0.6287878787878788, 0.6060606060606061, 1.0, 0.8
y1,SIMPLE_NAME, line no: 443,2 * w2,INFIX_EXPRESSION, line no: 510, 0.6287878787878788, 0.6287878787878788, 1.0, 0.6521739130434783
y1,SIMPLE_NAME, line no: 443,pow2,SIMPLE_NAME, line no: 517, 0.6287878787878788, 0.6287878787878788, 1.0, 0.8387096774193549
y1,SIMPLE_NAME, line no: 443,MathUtil.safeSqrt(h2) + radius,INFIX_EXPRESSION, line no: 517, 0.6287878787878788, 0.6287878787878788, 1.0, 0.4838709677419355
y1,SIMPLE_NAME, line no: 443,MathUtil.safeSqrt(h2),METHOD_INVOCATION, line no: 517, 0.6287878787878788, 0.6287878787878788, 1.0, 0.5411764705882353
abs,SIMPLE_NAME, line no: 443,getTabHeight,SIMPLE_NAME, line no: 267, 0.6259541984732825, 0.007633587786259542, 1.0, 0.7714285714285715
abs,SIMPLE_NAME, line no: 443,getTabLength,SIMPLE_NAME, line no: 280, 0.6259541984732825, 0.007633587786259542, 1.0, 0.7714285714285715
abs,SIMPLE_NAME, line no: 443,h2 + 2 * w2,INFIX_EXPRESSION, line no: 510, 0.6259541984732825, 0.6259541984732825, 1.0, 0.6081081081081081
abs,SIMPLE_NAME, line no: 443,inertia + MathUtil.pow2(MathUtil.safeSqrt(h2) + radius),INFIX_EXPRESSION, line no: 517, 0.6259541984732825, 0.6259541984732825, 1.0, 0.3983050847457627
abs,SIMPLE_NAME, line no: 443,MathUtil.pow2(MathUtil.safeSqrt(h2) + radius),METHOD_INVOCATION, line no: 517, 0.6259541984732825, 0.6259541984732825, 1.0, 0.44036697247706424
y0 - y1,INFIX_EXPRESSION, line no: 443,getTabHeight,SIMPLE_NAME, line no: 267, 0.6259541984732825, 0.007633587786259542, 1.0, 0.6428571428571429
y0 - y1,INFIX_EXPRESSION, line no: 443,getTabLength,SIMPLE_NAME, line no: 280, 0.6259541984732825, 0.007633587786259542, 1.0, 0.6428571428571429
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,w,SIMPLE_NAME, line no: 498, 0.6230769230769231, 0.6153846153846154, 1.0, 0.5925925925925926
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,h,SIMPLE_NAME, line no: 499, 0.6230769230769231, 0.6153846153846154, 1.0, 0.6049382716049383
0.00001,NUMBER_LITERAL, line no: 443,getTabHeight,SIMPLE_NAME, line no: 267, 0.6230769230769231, 0.007692307692307693, 1.0, 0.6428571428571429
0.00001,NUMBER_LITERAL, line no: 443,getTabLength,SIMPLE_NAME, line no: 280, 0.6230769230769231, 0.007692307692307693, 1.0, 0.6428571428571429
0.00001,NUMBER_LITERAL, line no: 443,h2 + 2 * w2,INFIX_EXPRESSION, line no: 510, 0.6230769230769231, 0.6230769230769231, 1.0, 0.6081081081081081
0.00001,NUMBER_LITERAL, line no: 443,inertia + MathUtil.pow2(MathUtil.safeSqrt(h2) + radius),INFIX_EXPRESSION, line no: 517, 0.6230769230769231, 0.6230769230769231, 1.0, 0.3898305084745763
0.00001,NUMBER_LITERAL, line no: 443,MathUtil.pow2(MathUtil.safeSqrt(h2) + radius),METHOD_INVOCATION, line no: 517, 0.6230769230769231, 0.6230769230769231, 1.0, 0.43119266055045874
y0,SIMPLE_NAME, line no: 443,getTabHeight,SIMPLE_NAME, line no: 267, 0.6212121212121212, 0.007575757575757576, 1.0, 0.7428571428571429
y0,SIMPLE_NAME, line no: 443,getTabLength,SIMPLE_NAME, line no: 280, 0.6212121212121212, 0.007575757575757576, 1.0, 0.7428571428571429
y0,SIMPLE_NAME, line no: 443,h2 + 2 * w2,INFIX_EXPRESSION, line no: 510, 0.6212121212121212, 0.6212121212121212, 1.0, 0.6081081081081081
y0,SIMPLE_NAME, line no: 443,inertia + MathUtil.pow2(MathUtil.safeSqrt(h2) + radius),INFIX_EXPRESSION, line no: 517, 0.6212121212121212, 0.6212121212121212, 1.0, 0.3813559322033898
y0,SIMPLE_NAME, line no: 443,MathUtil.pow2(MathUtil.safeSqrt(h2) + radius),METHOD_INVOCATION, line no: 517, 0.6212121212121212, 0.6212121212121212, 1.0, 0.42201834862385323
y1,SIMPLE_NAME, line no: 443,getTabHeight,SIMPLE_NAME, line no: 267, 0.6212121212121212, 0.007575757575757576, 1.0, 0.7428571428571429
y1,SIMPLE_NAME, line no: 443,getTabLength,SIMPLE_NAME, line no: 280, 0.6212121212121212, 0.007575757575757576, 1.0, 0.7428571428571429
y1,SIMPLE_NAME, line no: 443,h2 + 2 * w2,INFIX_EXPRESSION, line no: 510, 0.6212121212121212, 0.6212121212121212, 1.0, 0.6081081081081081
y1,SIMPLE_NAME, line no: 443,inertia + MathUtil.pow2(MathUtil.safeSqrt(h2) + radius),INFIX_EXPRESSION, line no: 517, 0.6212121212121212, 0.6212121212121212, 1.0, 0.3813559322033898
y1,SIMPLE_NAME, line no: 443,MathUtil.pow2(MathUtil.safeSqrt(h2) + radius),METHOD_INVOCATION, line no: 517, 0.6212121212121212, 0.6212121212121212, 1.0, 0.42201834862385323
abs,SIMPLE_NAME, line no: 443,w,SIMPLE_NAME, line no: 498, 0.6183206106870229, 0.6106870229007634, 1.0, 0.8852459016393442
abs,SIMPLE_NAME, line no: 443,h,SIMPLE_NAME, line no: 499, 0.6183206106870229, 0.6106870229007634, 1.0, 0.8852459016393442
abs,SIMPLE_NAME, line no: 443,(h2 + 2 * w2),PARENTHESIZED_EXPRESSION, line no: 510, 0.6183206106870229, 0.6183206106870229, 1.0, 0.5476190476190477
abs,SIMPLE_NAME, line no: 443,(inertia + MathUtil.pow2(MathUtil.safeSqrt(h2) + radius)),PARENTHESIZED_EXPRESSION, line no: 517, 0.6183206106870229, 0.6183206106870229, 1.0, 0.375
abs,SIMPLE_NAME, line no: 443,getTabHeight(),METHOD_INVOCATION, line no: 670, 0.6183206106870229, 0.6183206106870229, 1.0, 0.6153846153846154
abs,SIMPLE_NAME, line no: 443,getTabLength(),METHOD_INVOCATION, line no: 671, 0.6183206106870229, 0.6183206106870229, 1.0, 0.6153846153846154
y0 - y1,INFIX_EXPRESSION, line no: 443,w,SIMPLE_NAME, line no: 498, 0.6183206106870229, 0.6106870229007634, 1.0, 0.6714285714285714
y0 - y1,INFIX_EXPRESSION, line no: 443,h,SIMPLE_NAME, line no: 499, 0.6183206106870229, 0.6106870229007634, 1.0, 0.6714285714285714
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getTabFrontEdge,SIMPLE_NAME, line no: 312, 0.6153846153846154, 0.4153846153846154, 1.0, 0.6296296296296297
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getLength,SIMPLE_NAME, line no: 319, 0.6153846153846154, 0.4307692307692308, 1.0, 0.6172839506172839
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getTabTrailingEdge,SIMPLE_NAME, line no: 357, 0.6153846153846154, 0.007692307692307693, 1.0, 0.6296296296296297
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getFinArea,SIMPLE_NAME, line no: 383, 0.6153846153846154, 0.007692307692307693, 1.0, 0.6172839506172839
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getBodyRadius,SIMPLE_NAME, line no: 422, 0.6153846153846154, 0.1076923076923077, 1.0, 0.6296296296296297
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,area,SIMPLE_NAME, line no: 492, 0.6153846153846154, 0.6153846153846154, 1.0, 0.6172839506172839
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getSpan,SIMPLE_NAME, line no: 499, 0.6153846153846154, 0.6153846153846154, 1.0, 0.6172839506172839
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,x2,SIMPLE_NAME, line no: 675, 0.6153846153846154, 0.6153846153846154, 1.0, 0.5679012345679012
0.00001,NUMBER_LITERAL, line no: 443,w,SIMPLE_NAME, line no: 498, 0.6153846153846154, 0.6076923076923076, 1.0, 0.6911764705882353
0.00001,NUMBER_LITERAL, line no: 443,h,SIMPLE_NAME, line no: 499, 0.6153846153846154, 0.6076923076923076, 1.0, 0.6911764705882353
0.00001,NUMBER_LITERAL, line no: 443,(h2 + 2 * w2),PARENTHESIZED_EXPRESSION, line no: 510, 0.6153846153846154, 0.6153846153846154, 1.0, 0.5476190476190477
0.00001,NUMBER_LITERAL, line no: 443,(inertia + MathUtil.pow2(MathUtil.safeSqrt(h2) + radius)),PARENTHESIZED_EXPRESSION, line no: 517, 0.6153846153846154, 0.6153846153846154, 1.0, 0.3671875
0.00001,NUMBER_LITERAL, line no: 443,getTabHeight(),METHOD_INVOCATION, line no: 670, 0.6153846153846154, 0.6153846153846154, 1.0, 0.5897435897435898
0.00001,NUMBER_LITERAL, line no: 443,getTabLength(),METHOD_INVOCATION, line no: 671, 0.6153846153846154, 0.6153846153846154, 1.0, 0.5897435897435898
y0,SIMPLE_NAME, line no: 443,w,SIMPLE_NAME, line no: 498, 0.6136363636363636, 0.6060606060606061, 1.0, 0.9
y0,SIMPLE_NAME, line no: 443,h,SIMPLE_NAME, line no: 499, 0.6136363636363636, 0.6060606060606061, 1.0, 0.9
y0,SIMPLE_NAME, line no: 443,(h2 + 2 * w2),PARENTHESIZED_EXPRESSION, line no: 510, 0.6136363636363636, 0.6136363636363636, 1.0, 0.5476190476190477
y0,SIMPLE_NAME, line no: 443,(inertia + MathUtil.pow2(MathUtil.safeSqrt(h2) + radius)),PARENTHESIZED_EXPRESSION, line no: 517, 0.6136363636363636, 0.6136363636363636, 1.0, 0.359375
y0,SIMPLE_NAME, line no: 443,getTabHeight(),METHOD_INVOCATION, line no: 670, 0.6136363636363636, 0.6136363636363636, 1.0, 0.5897435897435898
y0,SIMPLE_NAME, line no: 443,getTabLength(),METHOD_INVOCATION, line no: 671, 0.6136363636363636, 0.6136363636363636, 1.0, 0.5897435897435898
y1,SIMPLE_NAME, line no: 443,w,SIMPLE_NAME, line no: 498, 0.6136363636363636, 0.6060606060606061, 1.0, 0.9
y1,SIMPLE_NAME, line no: 443,h,SIMPLE_NAME, line no: 499, 0.6136363636363636, 0.6060606060606061, 1.0, 0.9
y1,SIMPLE_NAME, line no: 443,(h2 + 2 * w2),PARENTHESIZED_EXPRESSION, line no: 510, 0.6136363636363636, 0.6136363636363636, 1.0, 0.5476190476190477
y1,SIMPLE_NAME, line no: 443,(inertia + MathUtil.pow2(MathUtil.safeSqrt(h2) + radius)),PARENTHESIZED_EXPRESSION, line no: 517, 0.6136363636363636, 0.6136363636363636, 1.0, 0.359375
y1,SIMPLE_NAME, line no: 443,getTabHeight(),METHOD_INVOCATION, line no: 670, 0.6136363636363636, 0.6136363636363636, 1.0, 0.5897435897435898
y1,SIMPLE_NAME, line no: 443,getTabLength(),METHOD_INVOCATION, line no: 671, 0.6136363636363636, 0.6136363636363636, 1.0, 0.5897435897435898
abs,SIMPLE_NAME, line no: 443,getTabFrontEdge,SIMPLE_NAME, line no: 312, 0.6106870229007634, 0.4122137404580153, 1.0, 0.7671232876712328
abs,SIMPLE_NAME, line no: 443,getLength,SIMPLE_NAME, line no: 319, 0.6106870229007634, 0.42748091603053434, 1.0, 0.8059701492537313
abs,SIMPLE_NAME, line no: 443,getTabTrailingEdge,SIMPLE_NAME, line no: 357, 0.6106870229007634, 0.007633587786259542, 1.0, 0.7368421052631579
abs,SIMPLE_NAME, line no: 443,getFinArea,SIMPLE_NAME, line no: 383, 0.6106870229007634, 0.007633587786259542, 1.0, 0.8088235294117647
abs,SIMPLE_NAME, line no: 443,getBodyRadius,SIMPLE_NAME, line no: 422, 0.6106870229007634, 0.10687022900763359, 1.0, 0.7887323943661971
abs,SIMPLE_NAME, line no: 443,area,SIMPLE_NAME, line no: 492, 0.6106870229007634, 0.6106870229007634, 1.0, 0.8870967741935484
abs,SIMPLE_NAME, line no: 443,getSpan,SIMPLE_NAME, line no: 499, 0.6106870229007634, 0.6106870229007634, 1.0, 0.8461538461538461
abs,SIMPLE_NAME, line no: 443,w * h,INFIX_EXPRESSION, line no: 502, 0.6106870229007634, 0.6106870229007634, 1.0, 0.6617647058823529
abs,SIMPLE_NAME, line no: 443,(h2 + 2 * w2) / 24,INFIX_EXPRESSION, line no: 510, 0.6106870229007634, 0.6106870229007634, 1.0, 0.5555555555555556
abs,SIMPLE_NAME, line no: 443,fins * (inertia + MathUtil.pow2(MathUtil.safeSqrt(h2) + radius)),INFIX_EXPRESSION, line no: 517, 0.6106870229007634, 0.6106870229007634, 1.0, 0.3700787401574803
abs,SIMPLE_NAME, line no: 443,x2,SIMPLE_NAME, line no: 675, 0.6106870229007634, 0.6106870229007634, 1.0, 0.8524590163934426
y0 - y1,INFIX_EXPRESSION, line no: 443,getTabFrontEdge,SIMPLE_NAME, line no: 312, 0.6106870229007634, 0.4122137404580153, 1.0, 0.6438356164383562
y0 - y1,INFIX_EXPRESSION, line no: 443,getLength,SIMPLE_NAME, line no: 319, 0.6106870229007634, 0.42748091603053434, 1.0, 0.6714285714285714
y0 - y1,INFIX_EXPRESSION, line no: 443,getTabTrailingEdge,SIMPLE_NAME, line no: 357, 0.6106870229007634, 0.007633587786259542, 1.0, 0.618421052631579
y0 - y1,INFIX_EXPRESSION, line no: 443,getFinArea,SIMPLE_NAME, line no: 383, 0.6106870229007634, 0.007633587786259542, 1.0, 0.6714285714285714
y0 - y1,INFIX_EXPRESSION, line no: 443,getBodyRadius,SIMPLE_NAME, line no: 422, 0.6106870229007634, 0.10687022900763359, 1.0, 0.676056338028169
y0 - y1,INFIX_EXPRESSION, line no: 443,area,SIMPLE_NAME, line no: 492, 0.6106870229007634, 0.6106870229007634, 1.0, 0.6714285714285714
y0 - y1,INFIX_EXPRESSION, line no: 443,getSpan,SIMPLE_NAME, line no: 499, 0.6106870229007634, 0.6106870229007634, 1.0, 0.6714285714285714
y0 - y1,INFIX_EXPRESSION, line no: 443,x2,SIMPLE_NAME, line no: 675, 0.6106870229007634, 0.6106870229007634, 1.0, 0.6428571428571429
0.00001,NUMBER_LITERAL, line no: 443,getTabFrontEdge,SIMPLE_NAME, line no: 312, 0.6076923076923076, 0.4076923076923077, 1.0, 0.6438356164383562
0.00001,NUMBER_LITERAL, line no: 443,getLength,SIMPLE_NAME, line no: 319, 0.6076923076923076, 0.4230769230769231, 1.0, 0.6911764705882353
0.00001,NUMBER_LITERAL, line no: 443,getTabTrailingEdge,SIMPLE_NAME, line no: 357, 0.6076923076923076, 0.007692307692307693, 1.0, 0.618421052631579
0.00001,NUMBER_LITERAL, line no: 443,getFinArea,SIMPLE_NAME, line no: 383, 0.6076923076923076, 0.007692307692307693, 1.0, 0.6911764705882353
0.00001,NUMBER_LITERAL, line no: 443,getBodyRadius,SIMPLE_NAME, line no: 422, 0.6076923076923076, 0.1, 1.0, 0.6619718309859155
0.00001,NUMBER_LITERAL, line no: 443,area,SIMPLE_NAME, line no: 492, 0.6076923076923076, 0.6076923076923076, 1.0, 0.6911764705882353
0.00001,NUMBER_LITERAL, line no: 443,getSpan,SIMPLE_NAME, line no: 499, 0.6076923076923076, 0.6076923076923076, 1.0, 0.6911764705882353
0.00001,NUMBER_LITERAL, line no: 443,w * h,INFIX_EXPRESSION, line no: 502, 0.6076923076923076, 0.6076923076923076, 1.0, 0.6617647058823529
0.00001,NUMBER_LITERAL, line no: 443,(h2 + 2 * w2) / 24,INFIX_EXPRESSION, line no: 510, 0.6076923076923076, 0.6076923076923076, 1.0, 0.5555555555555556
0.00001,NUMBER_LITERAL, line no: 443,fins * (inertia + MathUtil.pow2(MathUtil.safeSqrt(h2) + radius)),INFIX_EXPRESSION, line no: 517, 0.6076923076923076, 0.6076923076923076, 1.0, 0.36220472440944884
0.00001,NUMBER_LITERAL, line no: 443,x2,SIMPLE_NAME, line no: 675, 0.6076923076923076, 0.6076923076923076, 1.0, 0.6617647058823529
y0,SIMPLE_NAME, line no: 443,getTabFrontEdge,SIMPLE_NAME, line no: 312, 0.6060606060606061, 0.4090909090909091, 1.0, 0.7397260273972602
y0,SIMPLE_NAME, line no: 443,getLength,SIMPLE_NAME, line no: 319, 0.6060606060606061, 0.42424242424242425, 1.0, 0.8059701492537313
y0,SIMPLE_NAME, line no: 443,getTabTrailingEdge,SIMPLE_NAME, line no: 357, 0.6060606060606061, 0.007575757575757576, 1.0, 0.7105263157894737
y0,SIMPLE_NAME, line no: 443,getFinArea,SIMPLE_NAME, line no: 383, 0.6060606060606061, 0.007575757575757576, 1.0, 0.7941176470588235
y0,SIMPLE_NAME, line no: 443,getBodyRadius,SIMPLE_NAME, line no: 422, 0.6060606060606061, 0.10606060606060606, 1.0, 0.7746478873239436
y0,SIMPLE_NAME, line no: 443,area,SIMPLE_NAME, line no: 492, 0.6060606060606061, 0.6060606060606061, 1.0, 0.8709677419354839
y0,SIMPLE_NAME, line no: 443,getSpan,SIMPLE_NAME, line no: 499, 0.6060606060606061, 0.6060606060606061, 1.0, 0.8307692307692308
y0,SIMPLE_NAME, line no: 443,w * h,INFIX_EXPRESSION, line no: 502, 0.6060606060606061, 0.6060606060606061, 1.0, 0.6617647058823529
y0,SIMPLE_NAME, line no: 443,(h2 + 2 * w2) / 24,INFIX_EXPRESSION, line no: 510, 0.6060606060606061, 0.6060606060606061, 1.0, 0.5555555555555556
y0,SIMPLE_NAME, line no: 443,fins * (inertia + MathUtil.pow2(MathUtil.safeSqrt(h2) + radius)),INFIX_EXPRESSION, line no: 517, 0.6060606060606061, 0.6060606060606061, 1.0, 0.3543307086614173
y0,SIMPLE_NAME, line no: 443,x2,SIMPLE_NAME, line no: 675, 0.6060606060606061, 0.6060606060606061, 1.0, 0.8666666666666667
y1,SIMPLE_NAME, line no: 443,getTabFrontEdge,SIMPLE_NAME, line no: 312, 0.6060606060606061, 0.4090909090909091, 1.0, 0.7397260273972602
y1,SIMPLE_NAME, line no: 443,getLength,SIMPLE_NAME, line no: 319, 0.6060606060606061, 0.42424242424242425, 1.0, 0.8059701492537313
y1,SIMPLE_NAME, line no: 443,getTabTrailingEdge,SIMPLE_NAME, line no: 357, 0.6060606060606061, 0.007575757575757576, 1.0, 0.7105263157894737
y1,SIMPLE_NAME, line no: 443,getFinArea,SIMPLE_NAME, line no: 383, 0.6060606060606061, 0.007575757575757576, 1.0, 0.7941176470588235
y1,SIMPLE_NAME, line no: 443,getBodyRadius,SIMPLE_NAME, line no: 422, 0.6060606060606061, 0.10606060606060606, 1.0, 0.7746478873239436
y1,SIMPLE_NAME, line no: 443,area,SIMPLE_NAME, line no: 492, 0.6060606060606061, 0.6060606060606061, 1.0, 0.8709677419354839
y1,SIMPLE_NAME, line no: 443,getSpan,SIMPLE_NAME, line no: 499, 0.6060606060606061, 0.6060606060606061, 1.0, 0.8307692307692308
y1,SIMPLE_NAME, line no: 443,w * h,INFIX_EXPRESSION, line no: 502, 0.6060606060606061, 0.6060606060606061, 1.0, 0.6617647058823529
y1,SIMPLE_NAME, line no: 443,(h2 + 2 * w2) / 24,INFIX_EXPRESSION, line no: 510, 0.6060606060606061, 0.6060606060606061, 1.0, 0.5555555555555556
y1,SIMPLE_NAME, line no: 443,fins * (inertia + MathUtil.pow2(MathUtil.safeSqrt(h2) + radius)),INFIX_EXPRESSION, line no: 517, 0.6060606060606061, 0.6060606060606061, 1.0, 0.3543307086614173
y1,SIMPLE_NAME, line no: 443,x2,SIMPLE_NAME, line no: 675, 0.6060606060606061, 0.6060606060606061, 1.0, 0.8666666666666667
abs,SIMPLE_NAME, line no: 443,getTabFrontEdge(),METHOD_INVOCATION, line no: 312, 0.6030534351145038, 0.40458015267175573, 1.0, 0.6172839506172839
abs,SIMPLE_NAME, line no: 443,getLength(),METHOD_INVOCATION, line no: 319, 0.6030534351145038, 0.4198473282442748, 1.0, 0.64
abs,SIMPLE_NAME, line no: 443,getFinArea(),METHOD_INVOCATION, line no: 408, 0.6030534351145038, 0.12213740458015267, 1.0, 0.6447368421052632
abs,SIMPLE_NAME, line no: 443,getBodyRadius(),METHOD_INVOCATION, line no: 422, 0.6030534351145038, 0.09923664122137404, 1.0, 0.6329113924050633
abs,SIMPLE_NAME, line no: 443,getTabTrailingEdge(),METHOD_INVOCATION, line no: 459, 0.6030534351145038, 0.25190839694656486, 1.0, 0.5952380952380952
abs,SIMPLE_NAME, line no: 443,getSpan(),METHOD_INVOCATION, line no: 499, 0.6030534351145038, 0.6030534351145038, 1.0, 0.6712328767123288
abs,SIMPLE_NAME, line no: 443,-getTabHeight(),PREFIX_EXPRESSION, line no: 676, 0.6030534351145038, 0.6030534351145038, 1.0, 0.5949367088607594
